D1,D2,D3,D4,D5,D6,D7,D8,D9,E1,E10,E11,E12,E13,E14,E15,E16,E17,E18,E19,E2,E20,E3,E4,E5,E6,E7,E8,E9,I1,I2,I3,I4,I5,I6,I7,I8,I9,M1,M10,M11,M12,M13,M14,M15,M16,M17,M18,M2,M3,M4,M5,M6,M7,M8,M9,P1,P10,P11,P12,P13,P2,P3,P4,P5,P6,P7,P8,P9,S1,S10,S11,S12,S2,S3,S4,S5,S6,S7,S8,S9,V1,V10,V11,V12,V13,V2,V3,V4,V5,V6,V7,V8,V9,forward_returns,risk_free_rate,market_forward_excess_returns,date_id,lagged_forward_returns,lagged_risk_free_rate,lagged_market_forward_excess_returns
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1306.0999755859375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.144999980926514,3.858000040054321,-1.2869999408721924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12810828427.0,2845902120.248672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,332.23046875,0.0,0.0,0.0,0.0,1.00173014837061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30777.58203125,0.0,13.56999969482422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1880.8129905195508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0085586975402272,0.0002041666659097,-0.0102387500540756,1953,-0.0121598433108826,0.0002041666659097,-0.0138407882989256
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1295.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.192999839782715,3.944999933242798,-1.247999906539917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12481622280.0,2731806213.021088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.9140625,0.0,0.0,0.0,0.0,0.9929180534225116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30514.166015625,0.0,14.18000030517578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1674.1506742888262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0198212241714321,0.0002060714222135,-0.0215106290040929,1954,-0.0085586975402272,0.0002041666659097,-0.0102387500540756
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1302.969970703125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.2129998207092285,4.040999889373779,-1.1719999313354492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21129219509.0,4566505330.967633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-680.740234375,0.0,0.0,0.0,0.0,0.9775680238134272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29909.337890625,0.0,15.4399995803833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1488.9951461158948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0144746679434417,0.0002068650722503,0.0127774495780656,1955,-0.0198212241714321,0.0002060714222135,-0.0215106290040929
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1309.219970703125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.2129998207092285,4.050000190734863,-1.1629996299743652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13384770155.0,2889942812.387708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-278.50390625,0.0,0.0,0.0,0.0,0.9935267567555228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30342.265625,0.0,14.829999923706056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1280.6651490651564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0016387902600796,0.0002068650722503,-0.0033419991465666,1956,0.0144746679434417,0.0002068650722503,0.0127774495780656
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1309.219970703125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.2129998207092285,4.050000190734863,-1.1629996299743652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7509378699.0,1621370762.841643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-863.8984375,0.0,0.0,0.0,0.0,0.997542165467839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30292.541015625,0.0,14.829999923706056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,957.3663402446854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0040045052860514,0.0002068650722503,-0.0056828180934724,1957,-0.0016387902600796,0.0002068650722503,-0.0033419991465666
6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1309.219970703125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.2129998207092285,4.050000190734863,-1.1629996299743652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7903327692.0,1706429381.5241938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-606.34765625,0.0,0.0,0.0,0.0,0.9975310839752384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30171.234375,0.0,14.829999923706056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,560.8224192351186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0080618620074273,0.0002068650722503,0.0064060457534892,1958,-0.0040045052860514,0.0002068650722503,-0.0056828180934724
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1297.3699951171875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.224999904632568,4.00600004196167,-1.2189998626708984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14828209155.0,3212698350.6826134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-99.6953125,0.0,0.0,0.0,0.0,1.0062363848616676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30414.470703125,0.0,15.06999969482422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,308.7090609019706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0067888891036589,0.0002073412660568,0.0051676595104731,1959,0.0080618620074273,0.0002068650722503,0.0064060457534892
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1299.5400390625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.243000030517578,3.9800000190734863,-1.2630000114440918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12151839152.0,2635116357.806738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,711.61328125,0.0,0.0,0.0,0.0,1.0083198155806756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30620.951171875,0.0,14.84000015258789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,297.18150701465635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0074884900280502,0.0002080555567665,-0.0091073347698607,1960,0.0067888891036589,0.0002073412660568,0.0051676595104731
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1291.510009765625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.230000019073486,3.861000061035156,-1.36899995803833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14805659717.0,3257212536.195655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.380859375,0.0,0.0,0.0,0.0,1.000443665136168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30391.646484375,0.0,13.539999961853027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,269.51127051117174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0356809343747637,0.0002075396832965,0.0340501581795767,1961,-0.0074884900280502,0.0002080555567665,-0.0091073347698607
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1274.699951171875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.2230000495910645,3.760999917984009,-1.4620001316070557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23686079548.0,5272947379.388806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1183.5078125,0.0,0.0,0.0,0.0,1.0281294190318155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31476.048828125,0.0,13.609999656677246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,348.1969670255851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0362809345920698,0.0002072619067298,-0.0378961422927537,1962,0.0356809343747637,0.0002075396832965,0.0340501581795767
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1266.8299560546875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.215000152587891,3.819000005722046,-1.3960001468658447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20917902660.0,4630928113.528471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,162.833984375,0.0,0.0,0.0,0.0,0.989775042236594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30334.068359375,0.0,13.34000015258789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,350.36331736150987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0012613447789694,0.0002069444504995,-0.0028719572093211,1963,-0.0362809345920698,0.0002072619067298,-0.0378961422927537
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1266.8299560546875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.215000152587891,3.819000005722046,-1.3960001468658447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8011667756.0,1773670049.55314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-118.6640625,0.0,0.0,0.0,0.0,0.9892926847427972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30295.806640625,0.0,13.34000015258789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,353.40789106851656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00154060357853,0.0002069444504995,-0.0031540921393484,1964,-0.0012613447789694,0.0002069444504995,-0.0028719572093211
6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1266.8299560546875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.215000152587891,3.819000005722046,-1.3960001468658447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8516564470.0,1885447048.6765664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-371.818359375,0.0,0.0,0.0,0.0,0.9901730182597026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30249.1328125,0.0,13.34000015258789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,354.17070776051446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0034131272874816,0.0002069444504995,-0.0050282253610121,1965,-0.00154060357853,0.0002069444504995,-0.0031540921393484
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1268.3399658203125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.232999801635742,3.796999931335449,-1.435999870300293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13240156074.0,2932482051.516304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-245.7578125,0.0,0.0,0.0,0.0,0.98838366575699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30145.888671875,0.0,13.479999542236328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,359.1397197679432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0095975333493794,0.0002076587222871,-0.0112146266437853,1966,-0.0034131272874816,0.0002069444504995,-0.0050282253610121
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1265.449951171875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.248000144958496,3.7890000343322754,-1.4590001106262207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13138897269.0,2907800598.743232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1619.486328125,0.0,0.0,0.0,0.0,0.9894046193936888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29856.5625,0.0,13.300000190734863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,375.2198227505216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019212301525,0.0002082539740062,0.0003399962737155,1967,-0.0095975333493794,0.0002076587222871,-0.0112146266437853
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1264.93994140625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.244999885559082,3.742000102996826,-1.502999782562256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12128602812.0,2699143835.483583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-420.14453125,0.0,0.0,0.0,0.0,0.9940735908380104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29913.923828125,0.0,13.760000228881836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,394.2067179273327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0040752996439197,0.0002081349160936,-0.0056436914013046,1968,0.0019212301525,0.0002082539740062,0.0003399962737155
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1265.0899658203125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.243000030517578,3.8540000915527344,-1.3889999389648438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14655207121.0,3221986791.496877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-503.791015625,0.0,0.0,0.0,0.0,0.9933484810255904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29792.015625,0.0,13.989999771118164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,418.6745288769143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0039181140710413,0.0002080555567665,0.0023520078076505,1969,-0.0040752996439197,0.0002081349160936,-0.0056436914013046
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1278.4000244140625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.248000144958496,3.836999893188477,-1.4110002517700195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10972789818.0,2415583878.813607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-340.388671875,0.0,0.0,0.0,0.0,0.9995093204891604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29908.744140625,0.0,13.600000381469728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,429.3978579550164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0045786411360546,0.0002082539740062,-0.0061355090522583,1970,0.0039181140710413,0.0002080555567665,0.0023520078076505
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1278.4000244140625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.248000144958496,3.836999893188477,-1.4110002517700195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7873300598.0,1733252738.185487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-374.0859375,0.0,0.0,0.0,0.0,0.997426780280452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29771.802734375,0.0,13.600000381469728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,443.895036272749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0105044471413182,0.0002082539740062,0.0089594799868612,1971,-0.0045786411360546,0.0002082539740062,-0.0061355090522583
6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1278.4000244140625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.248000144958496,3.836999893188477,-1.4110002517700195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9220145050.0,2029751240.342502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,227.9765625,0.0,0.0,0.0,0.0,1.006366919069351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30084.5390625,0.0,13.600000381469728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,399.682011973256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.030169086020877,0.0002082539740062,-0.0317105113010887,1972,0.0105044471413182,0.0002082539740062,0.0089594799868612
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1285.6500244140625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.25,3.857000112533569,-1.3929998874664309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15395817395.0,3381095245.7177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-737.0078125,0.0,0.0,0.0,0.0,0.9808420592249296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29176.916015625,0.0,13.90999984741211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,448.52286317245984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017299501204297,0.0002083333333333,0.0002154645822718,1973,-0.030169086020877,0.0002082539740062,-0.0317105113010887
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1280.530029296875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.264999866485596,3.911999940872192,-1.352999925613403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10266772793.0,2237500927.597485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-564.625,0.0,0.0,0.0,0.0,0.9862830007077652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29227.390625,0.0,13.859999656677246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,488.99879543450135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0043651529788248,0.0002089285661303,0.0028563629541598,1974,0.0017299501204297,0.0002083333333333,0.0002154645822718
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1274.1199951171875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.26800012588501,3.8510000705718994,-1.4170000553131104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13497554655.0,2960314587.400495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-553.771484375,0.0,0.0,0.0,0.0,0.9943044116451196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29354.97265625,0.0,13.1899995803833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,516.4366212582371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0049151196567127,0.000209047624043,-0.0064285920125925,1975,0.0043651529788248,0.0002089285661303,0.0028563629541598
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1275.1700439453125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.26800012588501,4.01200008392334,-1.25600004196167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10770779217.0,2321288571.37195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-561.11328125,0.0,0.0,0.0,0.0,0.9931925885049958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29210.689453125,0.0,14.40999984741211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,548.4582324417407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0037163327075591,0.000209047624043,0.0022075049315541,1976,-0.0049151196567127,0.000209047624043,-0.0064285920125925
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1283.8800048828125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.255000114440918,3.9690001010894775,-1.2860000133514404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11218474952.0,2432453314.708095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-765.29296875,0.0,0.0,0.0,0.0,1.002098689403234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29319.24609375,0.0,13.329999923706056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,567.2137058492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012848855280773,0.000208531750573,-0.0002574935721941,1977,0.0037163327075591,0.000209047624043,0.0022075049315541
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1283.8800048828125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.255000114440918,3.9690001010894775,-1.2860000133514404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6481775959.0,1405415395.9539714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.001953125,0.0,0.0,0.0,0.0,1.002153169476644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29356.91796875,0.0,13.329999923706056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,582.2303600214815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0027799026821164,0.000208531750573,-0.0043164634438048,1978,0.0012848855280773,0.000208531750573,-0.0002574935721941
6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1283.8800048828125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.255000114440918,3.9690001010894775,-1.2860000133514404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8678454527.0,1881711691.7465863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.91796875,0.0,0.0,0.0,0.0,0.9990404412623828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29275.30859375,0.0,13.329999923706056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,589.5693587541234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0015438698273756,0.000208531750573,-0.0030987214316845,1979,-0.0027799026821164,0.000208531750573,-0.0043164634438048
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1272.3900146484375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.248000144958496,3.9590001106262207,-1.2890000343322754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11656781982.0,2532156327.98471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-124.861328125,0.0,0.0,0.0,0.0,0.9983488418398104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29230.111328125,0.0,13.630000114440918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,580.5389790841708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0152452752829999,0.0002082539740062,0.0137153323678717,1980,-0.0015438698273756,0.000208531750573,-0.0030987214316845
